run,interval,reqrate,rate,resp,MB/sec,Read_rate,Read_resp,Write_rate,Write_resp,MB_read,MB_write,Xfersize,Mkdir_rate,Mkdir_resp,Rmdir_rate,Rmdir_resp,Create_rate,Create_resp,Open_rate,Open_resp,Close_rate,Close_resp,Delete_rate,Delete_resp,Getattr_rate,Getattr_resp,Setattr_rate,Setattr_resp,Copy_rate,Copy_resp,Move_rate,Move_resp,compratio,dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
rd1,277,999988.0000,25.0000,13319.0611,14.0000,0.0000,0.0000,25.0000,13319.0611,0.0000,14.0000,587202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.3333,1.1111,2.2222,0.0000,0.0000
rd1,278,999988.0000,16.0000,11296.5916,7.5000,0.0000,0.0000,16.0000,11296.5916,0.0000,7.5000,491520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.0870,1.0870,0.0000,0.0000,0.0000
rd1,279,999988.0000,40.0000,3969.7804,5.3633,0.0000,0.0000,40.0000,3969.7804,0.0000,5.3633,140595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1579,1.0526,2.1053,0.0000,0.0000
rd1,280,999988.0000,63.0000,5956.1389,16.0703,0.0000,0.0000,63.0000,5956.1389,0.0000,16.0703,267475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3956,1.0989,3.2967,0.0000,0.0000
rd1,281,999988.0000,95.0000,6345.9520,25.9102,0.0000,0.0000,95.0000,6345.9520,0.0000,25.9102,285987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1739,0.0000,2.1739,0.0000,0.0000
rd1,282,999988.0000,6.0000,10667.4810,2.6875,0.0000,0.0000,6.0000,10667.4810,0.0000,2.6875,469674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3011,1.0753,3.2258,0.0000,0.0000
rd1,283,999988.0000,41.0000,5194.8886,9.0078,0.0000,0.0000,41.0000,5194.8886,0.0000,9.0078,230375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0630,1.0000,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1915,0.0000,3.1915,0.0000,0.0000
rd1,284,999988.0000,40.0000,6401.6816,11.0000,0.0000,0.0000,40.0000,6401.6816,0.0000,11.0000,288358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0650,1.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2258,1.0753,2.1505,0.0000,0.0000
rd1,285,999988.0000,34.0000,5313.2105,7.1133,0.0000,0.0000,34.0000,5313.2105,0.0000,7.1133,219376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1915,0.0000,3.1915,0.0000,0.0000
rd1,286,999988.0000,28.0000,6622.0549,7.7578,0.0000,0.0000,28.0000,6622.0549,0.0000,7.7578,290523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,0.0000,3.2609,0.0000,0.0000
rd1,287,999988.0000,47.0000,7679.6326,14.8867,0.0000,0.0000,47.0000,7679.6326,0.0000,14.8867,332124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.2222,2.2222,0.0000,0.0000,0.0000
rd1,288,999988.0000,30.0000,9359.7525,11.7773,0.0000,0.0000,30.0000,9359.7525,0.0000,11.7773,411648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2553,1.0638,3.1915,0.0000,0.0000
rd1,289,999988.0000,30.0000,5006.7394,6.2969,0.0000,0.0000,30.0000,5006.7394,0.0000,6.2969,220091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1505,0.0000,2.1505,0.0000,0.0000
rd1,290,999988.0000,39.0000,8757.9748,14.3828,0.0000,0.0000,39.0000,8757.9748,0.0000,14.3828,386704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.3333,1.1111,2.2222,0.0000,0.0000
rd1,291,999988.0000,24.0000,4217.1015,4.3789,0.0000,0.0000,24.0000,4217.1015,0.0000,4.3789,191317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.1111,0.0000,1.1111,0.0000,0.0000
rd1,292,999988.0000,32.0000,7764.4044,10.9102,0.0000,0.0000,32.0000,7764.4044,0.0000,10.9102,357504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1915,0.0000,3.1915,0.0000,0.0000
rd1,293,999988.0000,40.0000,7535.7781,13.0898,0.0000,0.0000,40.0000,7535.7781,0.0000,13.0898,343142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,5.3191,1.0638,4.2553,0.0000,0.0000
rd1,294,999988.0000,22.0000,6096.5724,6.0391,0.0000,0.0000,22.0000,6096.5724,0.0000,6.0391,287837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0330,1.0000,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1505,0.0000,2.1505,0.0000,0.0000
rd1,295,999988.0000,53.0000,5255.0600,12.1602,0.0000,0.0000,53.0000,5255.0600,0.0000,12.1602,240582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.1236,1.1236,0.0000,0.0000,0.0000
rd1,296,999988.0000,44.0000,6205.1145,11.8750,0.0000,0.0000,44.0000,6205.1145,0.0000,11.8750,282996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1505,0.0000,2.1505,0.0000,0.0000
rd1,297,999988.0000,27.0000,7303.2387,8.6406,0.0000,0.0000,27.0000,7303.2387,0.0000,8.6406,335568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2258,1.0753,2.1505,0.0000,0.0000
rd1,298,999988.0000,46.0000,7339.4268,14.7539,0.0000,0.0000,46.0000,7339.4268,0.0000,14.7539,336317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3011,1.0753,3.2258,0.0000,0.0000
rd1,299,999988.0000,34.0000,5956.2704,8.6914,0.0000,0.0000,34.0000,5956.2704,0.0000,8.6914,268047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1053,1.0526,1.0526,0.0000,0.0000
rd1,300,999988.0000,29.0000,5801.2724,7.1523,0.0000,0.0000,29.0000,5801.2724,0.0000,7.1523,258612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1250,0.0000,3.1250,0.0000,0.0000
rd1,301,999988.0000,21.0000,9174.1926,8.5547,0.0000,0.0000,21.0000,9174.1926,0.0000,8.5547,427154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2258,1.0753,2.1505,0.0000,0.0000
rd1,302,999988.0000,20.0000,15507.7803,13.0156,0.0000,0.0000,20.0000,15507.7803,0.0000,13.0156,682393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.0870,0.0000,1.0870,0.0000,0.0000
rd1,303,999988.0000,51.0000,7682.5398,16.6484,0.0000,0.0000,51.0000,7682.5398,0.0000,16.6484,342297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2105,1.0526,3.1579,0.0000,0.0000
rd1,304,999988.0000,42.0000,9264.2561,17.2539,0.0000,0.0000,42.0000,9264.2561,0.0000,17.2539,430762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.1667,1.0417,3.1250,0.0000,0.0000
rd1,305,999988.0000,38.0000,7184.6892,11.9727,0.0000,0.0000,38.0000,7184.6892,0.0000,11.9727,330374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,8.6022,5.3763,3.2258,0.0000,0.0000
rd1,306,999988.0000,40.0000,5458.1361,9.8672,0.0000,0.0000,40.0000,5458.1361,0.0000,9.8672,258662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.1111,0.0000,1.1111,0.0000,0.0000
rd1,307,999988.0000,49.0000,6154.9994,13.0117,0.0000,0.0000,49.0000,6154.9994,0.0000,13.0117,278444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3956,1.0989,3.2967,0.0000,0.0000
rd1,308,999988.0000,19.0000,7688.3252,6.5586,0.0000,0.0000,19.0000,7688.3252,0.0000,6.5586,361957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1250,0.0000,3.1250,0.0000,0.0000
rd1,309,999988.0000,47.0000,7644.3181,15.3438,0.0000,0.0000,47.0000,7644.3181,0.0000,15.3438,342321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.1667,1.0417,3.1250,0.0000,0.0000
rd1,310,999988.0000,33.0000,5375.4611,8.0703,0.0000,0.0000,33.0000,5375.4611,0.0000,8.0703,256434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.2222,1.1111,1.1111,0.0000,0.0000
rd1,311,999988.0000,40.0000,5170.0803,9.8086,0.0000,0.0000,40.0000,5170.0803,0.0000,9.8086,257126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2967,1.0989,2.1978,0.0000,0.0000
rd1,312,999988.0000,16.0000,7279.6841,5.1523,0.0000,0.0000,16.0000,7279.6841,0.0000,5.1523,337664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2258,0.0000,3.2258,0.0000,0.0000
rd1,313,999988.0000,30.0000,8565.0145,11.1211,0.0000,0.0000,30.0000,8565.0145,0.0000,11.1211,388710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0670,2.0000,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3478,0.0000,4.3478,0.0000,0.0000
rd1,314,999988.0000,41.0000,6374.8280,11.3672,0.0000,0.0000,41.0000,6374.8280,0.0000,11.3672,290716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1915,1.0638,2.1277,0.0000,0.0000
rd1,315,999988.0000,34.0000,5185.0774,7.4727,0.0000,0.0000,34.0000,5185.0774,0.0000,7.4727,230460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.0870,0.0000,1.0870,0.0000,0.0000
rd1,316,999988.0000,34.0000,5585.8733,8.0469,0.0000,0.0000,34.0000,5585.8733,0.0000,8.0469,248169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0540,1.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,5.3763,1.0753,4.3011,0.0000,0.0000
rd1,317,999988.0000,32.0000,7881.6041,10.6758,0.0000,0.0000,32.0000,7881.6041,0.0000,10.6758,349824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,7.6087,0.0000,7.6087,0.0000,0.0000
rd1,318,999988.0000,48.0000,6752.3012,13.8711,0.0000,0.0000,48.0000,6752.3012,0.0000,13.8711,303018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,1.0870,2.1739,0.0000,0.0000
rd1,319,999988.0000,46.0000,10240.4672,20.1875,0.0000,0.0000,46.0000,10240.4672,0.0000,20.1875,460176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.0928,2.0619,1.0309,0.0000,0.0000
rd1,320,999988.0000,22.0000,5864.4682,5.4570,0.0000,0.0000,22.0000,5864.4682,0.0000,5.4570,260096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,6.5217,1.0870,5.4348,0.0000,0.0000
rd1,321,999988.0000,63.0000,7953.2796,21.1484,0.0000,0.0000,63.0000,7953.2796,0.0000,21.1484,351995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.3333,1.1111,2.2222,0.0000,0.0000
rd1,322,999988.0000,64.0000,5925.7500,15.6758,0.0000,0.0000,64.0000,5925.7500,0.0000,15.6758,256832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,1.8987,0.6329,1.2658,0.0000,0.0000
rd1,323,999988.0000,14.0000,6406.4960,3.7578,0.0000,0.0000,14.0000,6406.4960,0.0000,3.7578,281453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.0476,14.2857,4.7619,0.0000,0.0000
rd1,324,999988.0000,35.0000,5003.1870,7.8008,0.0000,0.0000,35.0000,5003.1870,0.0000,7.8008,233706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.1915,0.0000,3.1915,0.0000,0.0000
rd1,325,999988.0000,28.0000,4341.8075,4.9531,0.0000,0.0000,28.0000,4341.8075,0.0000,4.9531,185490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,5.2083,1.0417,4.1667,0.0000,0.0000
rd1,326,999988.0000,25.0000,3791.2818,3.8711,0.0000,0.0000,25.0000,3791.2818,0.0000,3.8711,162365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.3333,1.1111,2.2222,0.0000,0.0000
rd1,327,999988.0000,50.0000,10722.5354,22.3164,0.0000,0.0000,50.0000,10722.5354,0.0000,22.3164,468008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0630,1.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,6.6667,0.0000,6.6667,0.0000,0.0000
rd1,328,999988.0000,34.0000,5596.4058,7.8867,0.0000,0.0000,34.0000,5596.4058,0.0000,7.8867,243230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,2.1739,1.0870,0.0000,0.0000
rd1,329,999988.0000,33.0000,11649.5922,15.9141,0.0000,0.0000,33.0000,11649.5922,0.0000,15.9141,505669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2967,0.0000,3.2967,0.0000,0.0000
rd1,330,999988.0000,30.0000,4649.4445,5.5820,0.0000,0.0000,30.0000,4649.4445,0.0000,5.5820,195106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2553,1.0638,3.1915,0.0000,0.0000
rd1,331,999988.0000,29.0000,4674.1915,5.5078,0.0000,0.0000,29.0000,4674.1915,0.0000,5.5078,199150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3011,1.0753,3.2258,0.0000,0.0000
rd1,332,999988.0000,39.0000,10884.9618,17.3711,0.0000,0.0000,39.0000,10884.9618,0.0000,17.3711,467049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2553,1.0638,3.1915,0.0000,0.0000
rd1,333,999988.0000,31.0000,6366.0250,7.9258,0.0000,0.0000,31.0000,6366.0250,0.0000,7.9258,268089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2967,1.0989,2.1978,0.0000,0.0000
rd1,334,999988.0000,24.0000,7044.2747,6.9727,0.0000,0.0000,24.0000,7044.2747,0.0000,6.9727,304640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.2222,0.0000,2.2222,0.0000,0.0000
rd1,335,999988.0000,21.0000,10103.1749,8.4805,0.0000,0.0000,21.0000,10103.1749,0.0000,8.4805,423448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1505,1.0753,1.0753,0.0000,0.0000
rd1,336,999988.0000,37.0000,7229.7605,10.6289,0.0000,0.0000,37.0000,7229.7605,0.0000,10.6289,301222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,1.0870,2.1739,0.0000,0.0000
rd1,337,999988.0000,23.0000,9482.6855,8.7500,0.0000,0.0000,23.0000,9482.6855,0.0000,8.7500,398914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1739,1.0870,1.0870,0.0000,0.0000
rd1,338,999988.0000,59.0000,4026.4034,9.4688,0.0000,0.0000,59.0000,4026.4034,0.0000,9.4688,168283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.3333,0.0000,3.3333,0.0000,0.0000
rd1,339,999988.0000,35.0000,10479.7673,14.8086,0.0000,0.0000,35.0000,10479.7673,0.0000,14.8086,443655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2105,1.0526,3.1579,0.0000,0.0000
rd1,340,999988.0000,25.0000,6763.3138,6.8359,0.0000,0.0000,25.0000,6763.3138,0.0000,6.8359,286720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1277,0.0000,2.1277,0.0000,0.0000
rd1,341,999988.0000,47.0000,5257.3529,9.8164,0.0000,0.0000,47.0000,5257.3529,0.0000,9.8164,219005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,0.0000,3.2609,0.0000,0.0000
rd1,342,999988.0000,33.0000,7893.8385,10.4688,0.0000,0.0000,33.0000,7893.8385,0.0000,10.4688,332644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,3.2609,1.0870,2.1739,0.0000,0.0000
rd1,343,999988.0000,36.0000,5290.4292,7.6094,0.0000,0.0000,36.0000,5290.4292,0.0000,7.6094,221639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3011,3.2258,1.0753,0.0000,0.0000
rd1,344,999988.0000,52.0000,7425.6253,15.3125,0.0000,0.0000,52.0000,7425.6253,0.0000,15.3125,308775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.2553,0.0000,4.2553,0.0000,0.0000
rd1,345,999988.0000,35.0000,7923.5145,11.3203,0.0000,0.0000,35.0000,7923.5145,0.0000,11.3203,339148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,2.1739,0.0000,2.1739,0.0000,0.0000
rd1,346,999988.0000,43.0000,3804.0092,6.2148,0.0000,0.0000,43.0000,3804.0092,0.0000,6.2148,151552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,4.3956,1.0989,3.2967,0.0000,0.0000
