run,interval,reqrate,rate,resp,MB/sec,Read_rate,Read_resp,Write_rate,Write_resp,MB_read,MB_write,Xfersize,Mkdir_rate,Mkdir_resp,Rmdir_rate,Rmdir_resp,Create_rate,Create_resp,Open_rate,Open_resp,Close_rate,Close_resp,Delete_rate,Delete_resp,Getattr_rate,Getattr_resp,Setattr_rate,Setattr_resp,Copy_rate,Copy_resp,Move_rate,Move_resp,compratio,dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
rd1,70,999988.0000,567.0000,7.1281,2.2148,281.0000,14.3409,286.0000,0.0415,1.0977,1.1172,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.6842,0.0000,13.6842,0.0000,0.0000
rd1,71,999988.0000,713.0000,5.5187,2.7852,338.0000,11.5949,375.0000,0.0419,1.3203,1.4648,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.9785,0.0000,13.9785,0.0000,0.0000
rd1,72,999988.0000,868.0000,4.5711,3.3906,412.0000,9.5975,456.0000,0.0297,1.6094,1.7813,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,1.0526,14.7368,0.0000,0.0000
rd1,73,999988.0000,803.0000,4.9476,3.1367,399.0000,9.9206,404.0000,0.0361,1.5586,1.5781,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.8936,0.0000,14.8936,0.0000,0.0000
rd1,74,999988.0000,810.0000,4.9093,3.1641,408.0000,9.7091,402.0000,0.0379,1.5938,1.5703,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0700,1.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.0213,2.1277,14.8936,0.0000,0.0000
rd1,75,999988.0000,651.0000,6.0588,2.5430,350.0000,11.2373,301.0000,0.0374,1.3672,1.1758,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.4639,1.0309,14.4330,0.0000,0.0000
rd1,76,999988.0000,589.0000,6.6693,2.3008,278.0000,14.0976,311.0000,0.0292,1.0859,1.2148,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,20.0000,0.9524,19.0476,0.0000,0.0000
rd1,77,999988.0000,1056.0000,3.7280,4.1250,507.0000,7.7283,549.0000,0.0339,1.9805,2.1445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.1818,0.0000,18.1818,0.0000,0.0000
rd1,78,999988.0000,1072.0000,3.7151,4.1875,556.0000,7.1135,516.0000,0.0532,2.1719,2.0156,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0990,1.0000,0.0430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.0851,0.0000,18.0851,0.0000,0.0000
rd1,79,999988.0000,825.0000,4.7765,3.2227,411.0000,9.5589,414.0000,0.0287,1.6055,1.6172,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.1315,2.0000,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,1.0526,14.7368,0.0000,0.0000
rd1,80,999988.0000,344.0000,11.7059,1.3438,164.0000,24.5038,180.0000,0.0456,0.6406,0.7031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.3402,0.0000,11.3402,0.0000,0.0000
rd1,81,999988.0000,338.0000,10.0286,1.3203,172.0000,19.6713,166.0000,0.0375,0.6719,0.6484,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.2245,0.0000,11.2245,0.0000,0.0000
rd1,82,999988.0000,362.0000,12.4708,1.4141,182.0000,24.7661,180.0000,0.0389,0.7109,0.7031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7059,0.0000,14.7059,0.0000,0.0000
rd1,83,999988.0000,551.0000,7.2219,2.1523,302.0000,13.1436,249.0000,0.0397,1.1797,0.9727,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.1515,0.0000,15.1515,0.0000,0.0000
rd1,84,999988.0000,695.0000,5.7566,2.7148,355.0000,11.2277,340.0000,0.0442,1.3867,1.3281,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.5258,2.0619,15.4639,0.0000,0.0000
rd1,85,999988.0000,603.0000,6.5860,2.3555,302.0000,13.1128,301.0000,0.0375,1.1797,1.1758,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.5833,1.0417,13.5417,0.0000,0.0000
rd1,86,999988.0000,833.0000,4.7447,3.2539,396.0000,9.9418,437.0000,0.0351,1.5469,1.7070,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.4948,0.0000,16.4948,0.0000,0.0000
rd1,87,999988.0000,836.0000,4.7521,3.2656,415.0000,9.5433,421.0000,0.0291,1.6211,1.6445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,10.9890,0.0000,10.9890,0.0000,0.0000
rd1,88,999988.0000,910.0000,4.2866,3.5547,444.0000,8.7521,466.0000,0.0319,1.7344,1.8203,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.5258,0.0000,17.5258,0.0000,0.0000
rd1,89,999988.0000,671.0000,5.9601,2.6211,333.0000,11.9771,338.0000,0.0322,1.3008,1.3203,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0280,1.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.7021,0.0000,11.7021,0.0000,0.0000
rd1,90,999988.0000,609.0000,6.4739,2.3789,303.0000,12.9773,306.0000,0.0342,1.1836,1.1953,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.7660,0.0000,12.7660,0.0000,0.0000
rd1,91,999988.0000,515.0000,7.8235,2.0117,277.0000,14.5088,238.0000,0.0426,1.0820,0.9297,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.5789,0.0000,11.5789,0.0000,0.0000
rd1,92,999988.0000,356.0000,11.1629,1.3906,199.0000,19.8557,157.0000,0.1448,0.7773,0.6133,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.0377,0.9434,15.0943,0.0000,0.0000
rd1,93,999988.0000,857.0000,4.5731,3.3477,444.0000,8.7890,413.0000,0.0407,1.7344,1.6133,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,0.0000,15.7895,0.0000,0.0000
rd1,94,999988.0000,3367.0000,1.2076,13.1523,1683.0000,2.4040,1684.0000,0.0120,6.5742,6.5781,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0450,2.0000,0.0365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,20.2020,1.0101,19.1919,0.0000,0.0000
rd1,95,999988.0000,888.0000,4.2716,3.4688,404.0000,9.3521,484.0000,0.0308,1.5781,1.8906,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0810,1.0000,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.3333,0.0000,13.3333,0.0000,0.0000
rd1,96,999988.0000,423.0000,9.4378,1.6523,222.0000,17.9390,201.0000,0.0484,0.8672,0.7852,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0600,1.0000,0.0460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,10.8696,0.0000,10.8696,0.0000,0.0000
rd1,97,999988.0000,407.0000,7.2715,1.5898,190.0000,15.5210,217.0000,0.0485,0.7422,0.8477,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.0000,0.0000,14.0000,0.0000,0.0000
rd1,98,999988.0000,390.0000,12.8887,1.5234,197.0000,25.4269,193.0000,0.0906,0.7695,0.7539,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.2857,0.0000,14.2857,0.0000,0.0000
rd1,99,999988.0000,683.0000,5.8455,2.6680,322.0000,12.3660,361.0000,0.0294,1.2578,1.4102,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.4694,6.1224,17.3469,0.0000,0.0000
rd1,100,999988.0000,648.0000,6.0908,2.5313,328.0000,11.9930,320.0000,0.0410,1.2813,1.2500,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.1919,1.0101,18.1818,0.0000,0.0000
rd1,101,999988.0000,771.0000,5.1313,3.0117,405.0000,9.7342,366.0000,0.0380,1.5820,1.4297,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,1.0526,14.7368,0.0000,0.0000
rd1,102,999988.0000,800.0000,4.9290,3.1250,387.0000,10.1467,413.0000,0.0397,1.5117,1.6133,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.7083,0.0000,17.7083,0.0000,0.0000
rd1,103,999988.0000,948.0000,4.1734,3.7031,504.0000,7.8162,444.0000,0.0384,1.9688,1.7344,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,20.4082,0.0000,20.4082,0.0000,0.0000
rd1,104,999988.0000,760.0000,5.2364,2.9688,379.0000,10.4608,381.0000,0.0395,1.4805,1.4883,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0630,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.1304,0.0000,14.1304,0.0000,0.0000
rd1,105,999988.0000,815.0000,4.8174,3.1836,413.0000,9.3226,402.0000,0.1890,1.6133,1.5703,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.8936,0.0000,14.8936,0.0000,0.0000
rd1,106,999988.0000,898.0000,4.4213,3.5078,447.0000,8.8468,451.0000,0.0350,1.7461,1.7617,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.1919,0.0000,19.1919,0.0000,0.0000
rd1,107,999988.0000,1009.0000,3.8880,3.9414,493.0000,7.9260,516.0000,0.0300,1.9258,2.0156,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6250,0.0000,15.6250,0.0000,0.0000
rd1,108,999988.0000,3354.0000,1.1740,13.1016,1630.0000,2.4029,1724.0000,0.0121,6.3672,6.7344,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0440,2.0000,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.6804,0.0000,22.6804,0.0000,0.0000
rd1,109,999988.0000,691.0000,5.6609,2.6992,349.0000,11.1635,342.0000,0.0457,1.3633,1.3359,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0720,1.0000,0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7368,1.0526,13.6842,0.0000,0.0000
rd1,110,999988.0000,669.0000,5.9721,2.6133,357.0000,11.1498,312.0000,0.0477,1.3945,1.2188,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.3265,1.0204,15.3061,0.0000,0.0000
rd1,111,999988.0000,740.0000,5.3584,2.8906,371.0000,10.6550,369.0000,0.0331,1.4492,1.4414,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0630,1.0000,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6250,0.0000,15.6250,0.0000,0.0000
rd1,112,999988.0000,506.0000,7.8355,1.9766,270.0000,14.6544,236.0000,0.0342,1.0547,0.9219,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,9.6774,0.0000,9.6774,0.0000,0.0000
rd1,113,999988.0000,369.0000,10.8170,1.4414,188.0000,21.1964,181.0000,0.0361,0.7344,0.7070,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.2661,0.0000,19.2661,0.0000,0.0000
rd1,114,999988.0000,621.0000,6.3798,2.4258,333.0000,11.8636,288.0000,0.0391,1.3008,1.1250,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.3265,0.0000,16.3265,0.0000,0.0000
rd1,115,999988.0000,746.0000,5.3418,2.9141,349.0000,11.3782,397.0000,0.0351,1.3633,1.5508,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.0000,0.0000,17.0000,0.0000,0.0000
rd1,116,999988.0000,811.0000,4.8741,3.1680,391.0000,10.0707,420.0000,0.0363,1.5273,1.6406,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7368,0.0000,14.7368,0.0000,0.0000
rd1,117,999988.0000,821.0000,4.8480,3.2070,409.0000,9.6980,412.0000,0.0334,1.5977,1.6094,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.5833,1.0417,13.5417,0.0000,0.0000
rd1,118,999988.0000,844.0000,4.6590,3.2969,411.0000,9.5258,433.0000,0.0395,1.6055,1.6914,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.9785,0.0000,13.9785,0.0000,0.0000
rd1,119,999988.0000,724.0000,5.4826,2.8281,359.0000,11.0236,365.0000,0.0327,1.4023,1.4258,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0620,1.0000,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.8280,1.0753,10.7527,0.0000,0.0000
rd1,120,999988.0000,915.0000,4.3653,3.5742,452.0000,8.8042,463.0000,0.0320,1.7656,1.8086,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.5258,0.0000,17.5258,0.0000,0.0000
rd1,121,999988.0000,3429.0000,1.1215,13.3945,1700.0000,2.2489,1729.0000,0.0129,6.6406,6.7539,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0630,2.0000,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.3404,0.0000,22.3404,0.0000,0.0000
rd1,122,999988.0000,686.0000,5.8020,2.6797,352.0000,11.2723,334.0000,0.0368,1.3750,1.3047,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0650,1.0000,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.9565,0.0000,11.9565,0.0000,0.0000
rd1,123,999988.0000,739.0000,5.3514,2.8867,374.0000,10.5434,365.0000,0.0313,1.4609,1.4258,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.3061,0.0000,15.3061,0.0000,0.0000
rd1,124,999988.0000,1162.0000,3.3825,4.5391,571.0000,6.8529,591.0000,0.0294,2.2305,2.3086,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.0000,1.0000,20.0000,0.0000,0.0000
rd1,125,999988.0000,1266.0000,3.1043,4.9453,619.0000,6.3205,647.0000,0.0273,2.4180,2.5273,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.1489,1.0638,18.0851,0.0000,0.0000
rd1,126,999988.0000,3907.0000,0.9926,15.2617,1942.0000,1.9776,1965.0000,0.0191,7.5859,7.6758,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0397,3.0000,0.0347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,25.5319,0.0000,25.5319,0.0000,0.0000
rd1,127,999988.0000,564.0000,7.0182,2.2031,272.0000,14.5086,292.0000,0.0408,1.0625,1.1406,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7368,0.0000,14.7368,0.0000,0.0000
rd1,128,999988.0000,475.0000,7.5608,1.8555,224.0000,15.9985,251.0000,0.0309,0.8750,0.9805,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.8679,0.9434,17.9245,0.0000,0.0000
rd1,129,999988.0000,249.0000,17.4406,0.9727,126.0000,34.4232,123.0000,0.0438,0.4922,0.4805,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.7255,0.9804,12.7451,0.0000,0.0000
rd1,130,999988.0000,669.0000,5.9497,2.6133,345.0000,11.4949,324.0000,0.0451,1.3477,1.2656,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.4948,0.0000,16.4948,0.0000,0.0000
rd1,131,999988.0000,690.0000,5.7690,2.6953,359.0000,11.0544,331.0000,0.0365,1.4023,1.2930,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.0435,0.0000,13.0435,0.0000,0.0000
rd1,132,999988.0000,801.0000,4.9598,3.1289,387.0000,10.2299,414.0000,0.0334,1.5117,1.6172,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.3469,1.0204,16.3265,0.0000,0.0000
rd1,133,999988.0000,758.0000,5.2150,2.9609,376.0000,10.4783,382.0000,0.0345,1.4688,1.4922,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.9565,0.0000,11.9565,0.0000,0.0000
rd1,134,999988.0000,796.0000,4.9278,3.1094,372.0000,10.4796,424.0000,0.0569,1.4531,1.6563,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.3061,0.0000,15.3061,0.0000,0.0000
rd1,135,999988.0000,989.0000,4.0059,3.8633,511.0000,7.6846,478.0000,0.0731,1.9961,1.8672,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0610,1.0000,0.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.7083,0.0000,17.7083,0.0000,0.0000
rd1,136,999988.0000,1098.0000,3.6297,4.2891,539.0000,7.3625,559.0000,0.0304,2.1055,2.1836,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0670,1.0000,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.1919,0.0000,19.1919,0.0000,0.0000
rd1,137,999988.0000,1161.0000,3.3815,4.5352,567.0000,6.8924,594.0000,0.0301,2.2148,2.3203,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.9574,0.0000,15.9574,0.0000,0.0000
rd1,138,999988.0000,1123.0000,3.4945,4.3867,617.0000,6.3375,506.0000,0.0278,2.4102,1.9766,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.9574,0.0000,15.9574,0.0000,0.0000
rd1,139,999988.0000,726.0000,5.6310,2.8359,357.0000,11.4322,369.0000,0.0184,1.3945,1.4414,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.9643,0.0000,16.9643,0.0000,0.0000
rd1,140,999988.0000,1260.0000,3.0488,4.9219,643.0000,5.9465,617.0000,0.0290,2.5117,2.4102,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0680,2.0000,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.2766,0.0000,21.2766,0.0000,0.0000
